COUNTRY,INDICATOR,TRADE_FLOW,VALUATION,SCALE,CURRENCY,VALUE,YEAR,IS_EXPORT,VALUE_CATEGORY,TREND
Canada,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,390821000000.0,2020,True,High,Decreasing
Canada,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,509441000000.0,2021,True,High,Increasing
Canada,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,601631000000.0,2022,True,High,Increasing
Canada,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,570080000000.0,2023,True,High,Decreasing
Canada,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,567743000000.0,2024,True,High,Decreasing
Canada,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,554636000000.0,2025,True,High,Decreasing
Canada,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,127.7238403451996,2016,True,Low,No Data
Canada,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,130.906148867314,2017,True,Low,Increasing
Canada,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,133.6030204962244,2018,True,Low,Increasing
Canada,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,135.5987055016182,2019,True,Low,Increasing
Canada,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,125.5663430420713,2020,True,Low,Decreasing
Canada,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,127.049622437972,2021,True,Low,Increasing
Canada,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,130.393743257821,2022,True,Low,Increasing
Canada,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,137.108953613808,2023,True,Low,Increasing
Canada,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,138.646170442287,2024,True,Low,Increasing
Canada,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,136.8662351672061,2025,True,Low,Decreasing
Canada,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,98.9485375786746,2016,False,Low,No Data
Canada,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,99.85190670122182,2017,False,Low,Increasing
Canada,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,101.599407626805,2018,False,Low,Increasing
Canada,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,102.1917808219178,2019,False,Low,Increasing
Canada,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,102.2139948167346,2020,False,Low,Increasing
Canada,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,110.1888189559423,2021,False,Low,Increasing
Canada,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,412940000000.0,2016,False,High,No Data
Canada,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,443651000000.0,2017,False,High,Increasing
Canada,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,469105000000.0,2018,False,High,Increasing
Canada,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,462993000000.0,2019,False,High,Decreasing
Canada,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,420934000000.0,2020,False,High,Decreasing
Canada,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,506475000000.0,2021,False,High,Increasing
Canada,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,586134000000.0,2022,False,High,Increasing
Canada,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,570874000000.0,2023,False,High,Decreasing
Canada,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,573097000000.0,2024,False,High,Increasing
Canada,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,577508000000.0,2025,False,High,Increasing
Canada,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,115.765966949531,2016,False,Low,No Data
Canada,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,121.8177757927646,2017,False,Low,Increasing
Canada,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,125.9044216167932,2018,False,Low,Increasing
Canada,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,125.1004912907548,2019,False,Low,Decreasing
Canada,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,114.4037516748549,2020,False,Low,Decreasing
Canada,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,124.8995087092452,2021,False,Low,Increasing
Canada,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,133.1844573470299,2022,False,Low,Increasing
Canada,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,132.402858418937,2023,False,Low,Decreasing
Canada,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,132.0678874497544,2024,False,Low,Decreasing
Canada,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,132.1125502456454,2025,False,Low,Increasing
Central African Republic,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,115000000.0,2016,True,Medium,No Data
Central African Republic,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,140000000.0,2017,True,Medium,Increasing
Central African Republic,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,164000000.0,2018,True,Medium,Increasing
Central African Republic,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,148000000.0,2019,True,Medium,Decreasing
Central African Republic,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,134000000.00000001,2020,True,Medium,Decreasing
Central African Republic,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,150000000.0,2021,True,Medium,Increasing
Central African Republic,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,164000000.0,2022,True,Medium,Increasing
Central African Republic,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,171000000.0,2023,True,Medium,Increasing
Central African Republic,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,121000000.0,2024,True,Medium,Decreasing
Central African Republic,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,255000000.0,2025,True,Medium,Increasing
Central African Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,399000000.0,2016,False,Medium,No Data
Central African Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,488000000.0,2017,False,Medium,Increasing
Central African Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,606000000.0,2018,False,Medium,Increasing
Central African Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,613000000.0,2019,False,Medium,Increasing
Central African Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,506000000.0,2020,False,Medium,Decreasing
Central African Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,458000000.0,2021,False,Medium,Decreasing
Central African Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,423000000.0,2022,False,Medium,Decreasing
Central African Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,435000000.0,2023,False,Medium,Increasing
Central African Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,533000000.0,2024,False,Medium,Increasing
Central African Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,573000000.0,2025,False,Medium,Increasing
Chad,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2089999999.9999998,2016,True,Medium,No Data
Chad,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2621000000.0,2017,True,Medium,Increasing
Chad,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2670000000.0,2018,True,Medium,Increasing
Chad,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2588000000.0,2019,True,Medium,Decreasing
Chad,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,1808000000.0,2020,True,Medium,Decreasing
Chad,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2711000000.0,2021,True,Medium,Increasing
Chad,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,4422000000.0,2022,True,Medium,Increasing
Chad,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,4604000000.0,2023,True,Medium,Increasing
Chad,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,4500000000.0,2024,True,Medium,Decreasing
Chad,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,4000000000.0,2025,True,Medium,Decreasing
Chad,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2465000000.0,2016,False,Medium,No Data
Chad,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1851000000.0,2017,False,Medium,Decreasing
Chad,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1971000000.0,2018,False,Medium,Increasing
Chad,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1924000000.0,2019,False,Medium,Decreasing
Chad,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1586000000.0,2020,False,Medium,Decreasing
Chad,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1639000000.0,2021,False,Medium,Increasing
Chad,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1707000000.0,2022,False,Medium,Increasing
Chad,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2088000000.0,2023,False,Medium,Increasing
Chad,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2100000000.0,2024,False,Medium,Increasing
Chad,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2200000000.0,2025,False,Medium,Increasing
Chile,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,60718000000.0,2016,True,High,No Data
Chile,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,68823000000.0,2017,True,High,Increasing
Chile,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,74839000000.0,2018,True,High,Increasing
Chile,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,68794000000.0,2019,True,High,Decreasing
Chile,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,74023000000.0,2020,True,High,Increasing
Chile,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,94601000000.0,2021,True,High,Increasing
Chile,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,98477000000.0,2022,True,High,Increasing
Chile,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,92956000000.0,2023,True,High,Decreasing
Chile,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,98884000000.0,2024,True,High,Increasing
Chile,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,110362000000.0,2025,True,High,Increasing
Chile,"Exports of goods, Price deflator",Exports of goods,Free on board (FOB),Units,Not Applicable,77.50192132881118,2016,True,Low,No Data
Chile,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,110.3218390804598,2016,True,Low,No Data
Chile,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,108.5287356321839,2017,True,Low,Decreasing
Chile,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,114.8505747126437,2018,True,Low,Increasing
Chile,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,112.3448275862069,2019,True,Low,Decreasing
Chile,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,115.5172413793103,2020,True,Low,Increasing
Chile,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,114.2758620689655,2021,True,Low,Decreasing
Chile,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,112.2298850574713,2022,True,Low,Decreasing
Chile,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,110.8735632183908,2023,True,Low,Decreasing
Chile,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,116.7586206896552,2024,True,Low,Increasing
Chile,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,120.5287356321839,2025,True,Low,Increasing
Chile,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,59374000000.0,2016,False,High,No Data
Chile,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,65230999999.99999,2017,False,High,Increasing
Chile,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,74612000000.0,2018,False,High,Increasing
Chile,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,69855000000.0,2019,False,High,Decreasing
Chile,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,59207000000.0,2020,False,High,Decreasing
Chile,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,92393000000.0,2021,False,High,Increasing
Chile,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,104691000000.0,2022,False,High,Increasing
Chile,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,85196000000.0,2023,False,High,Decreasing
Chile,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,84222000000.0,2024,False,High,Decreasing
Chile,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,92971000000.0,2025,False,High,Increasing
Chile,"Imports of goods, Price deflator",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,88.27547720785589,2016,False,Low,No Data
Chile,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,117.3172879366011,2016,False,Low,No Data
Chile,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,123.1435280305254,2017,False,Low,Increasing
Chile,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,133.7687114763722,2018,False,Low,Increasing
Chile,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,130.8335779277957,2019,False,Low,Decreasing
Chile,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,117.948341649545,2020,False,Low,Decreasing
Chile,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,159.7886703845025,2021,False,Low,Increasing
Chile,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,155.6501320810097,2022,False,Low,Decreasing
Chile,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,136.3076019958908,2023,False,Low,Decreasing
Chile,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,140.270032286469,2024,False,Low,Increasing
Chile,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,156.8828881714118,2025,False,Low,Increasing
"China, People's Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,97.52540874944764,2016,True,Low,No Data
"China, People's Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,99.58020326999558,2017,True,Low,Increasing
"China, People's Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,104.625128884961,2018,True,Low,Increasing
"China, People's Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,103.3289144203859,2019,True,Low,Decreasing
"China, People's Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,105.3984386507586,2020,True,Low,Increasing
"China, People's Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,116.7992340550892,2021,True,Low,Increasing
"China, People's Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,125.0405067020179,2022,True,Low,Increasing
"China, People's Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,116.1879510973634,2023,True,Low,Decreasing
"China, People's Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,107.6005302695537,2024,True,Low,Decreasing
"China, People's Republic of",Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,104.9933716305789,2025,True,Low,Decreasing
"China, People's Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2097518000000.0,2016,True,High,No Data
"China, People's Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2263345000000.0,2017,True,High,Increasing
"China, People's Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2486717000000.0,2018,True,High,Increasing
"China, People's Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2499481000000.0,2019,True,High,Increasing
"China, People's Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2589952000000.0,2020,True,High,Increasing
"China, People's Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,3316021000000.0,2021,True,High,Increasing
"China, People's Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,3544434000000.0,2022,True,High,Increasing
"China, People's Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,3379045000000.0,2023,True,High,Decreasing
"China, People's Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,3575793000000.0,2024,True,High,Increasing
"China, People's Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,3770544000000.0,2025,True,High,Increasing
"China, People's Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,134.3554162936437,2016,True,Low,No Data
"China, People's Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,144.4382273948075,2017,True,Low,Increasing
"China, People's Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,150.6378692927484,2018,True,Low,Increasing
"China, People's Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,153.86078782453,2019,True,Low,Increasing
"China, People's Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,157.7439570277529,2020,True,Low,Increasing
"China, People's Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,184.6128021486124,2021,True,Medium,Increasing
"China, People's Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,181.7591763652641,2022,True,Medium,Decreasing
"China, People's Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,187.8804834377798,2023,True,Medium,Increasing
"China, People's Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,212.7461951656222,2024,True,Medium,Increasing
"China, People's Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,232.3522829006267,2025,True,Medium,Increasing
"China, People's Republic of",Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,91.7915309446254,2016,False,Low,No Data
"China, People's Republic of",Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,93.37676438653638,2017,False,Low,Increasing
"China, People's Republic of",Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,99.5656894679696,2018,False,Low,Increasing
"China, People's Republic of",Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,96.12015924719503,2019,False,Low,Decreasing
"China, People's Republic of",Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,96.39522258414767,2020,False,Low,Increasing
"China, People's Republic of",Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,108.0636988780312,2021,False,Low,Increasing
"China, People's Republic of",Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,112.3416576185306,2022,False,Low,Increasing
"China, People's Republic of",Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,107.2891784292435,2023,False,Low,Decreasing
"China, People's Republic of",Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,108.1577994933043,2024,False,Low,Increasing
"China, People's Republic of",Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,112.9641693811075,2025,False,Low,Increasing
"China, People's Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1587866000000.0,2016,False,High,No Data
"China, People's Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1843792000000.0,2017,False,High,Increasing
"China, People's Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2135781000000.0,2018,False,High,Increasing
"China, People's Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2078409000000.0,2019,False,High,Decreasing
"China, People's Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2065963000000.0002,2020,False,High,Decreasing
"China, People's Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2679412000000.0,2021,False,High,Increasing
"China, People's Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2706507000000.0,2022,False,High,Increasing
"China, People's Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2556943000000.0,2023,False,High,Decreasing
"China, People's Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2583216000000.0,2024,False,High,Increasing
"China, People's Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2587778000000.0,2025,False,High,Increasing
"China, People's Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,131.9831223628692,2016,False,Low,No Data
"China, People's Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,143.4358047016275,2017,False,Low,Increasing
"China, People's Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,152.7185051235684,2018,False,Low,Increasing
"China, People's Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,152.5617842073538,2019,False,Low,Decreasing
"China, People's Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,158.9752863170585,2020,False,Low,Increasing
"China, People's Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,171.3200723327306,2021,False,Medium,Increasing
"China, People's Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,159.7950572634117,2022,False,Low,Decreasing
"China, People's Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,164.5569620253165,2023,False,Low,Increasing
"China, People's Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,167.209162145871,2024,False,Medium,Increasing
"China, People's Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,168.2700421940928,2025,False,Medium,Increasing
Colombia,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,31757000000.0,2016,True,High,No Data
Colombia,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,36895000000.0,2017,True,High,Increasing
Colombia,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,41775000000.0,2018,True,High,Increasing
Colombia,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,39488000000.0,2019,True,High,Decreasing
Colombia,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,31008000000.0,2020,True,High,Decreasing
Colombia,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,40289000000.0,2021,True,High,Increasing
Colombia,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,57000000000.0,2022,True,High,Increasing
Colombia,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,49545000000.0,2023,True,High,Decreasing
Colombia,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,49565000000.0,2024,True,High,Increasing
Colombia,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,50086000000.0,2025,True,High,Increasing
Colombia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,111.3746840365545,2016,True,Low,No Data
Colombia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,114.621816060665,2017,True,Low,Increasing
Colombia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,116.663426015944,2018,True,Low,Increasing
Colombia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,121.5438460042777,2019,True,Low,Increasing
Colombia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,105.0165273186856,2020,True,Low,Decreasing
Colombia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,98.26949251409684,2021,True,Low,Decreasing
Colombia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,105.3859615010694,2022,True,Low,Increasing
Colombia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,111.8607816449543,2023,True,Low,Increasing
Colombia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,111.2191328018666,2024,True,Low,Decreasing
Colombia,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,111.3746840365545,2025,True,Low,Increasing
Colombia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,44890000000.0,2016,False,High,No Data
Colombia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,46076000000.0,2017,False,High,Increasing
Colombia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,51233000000.0,2018,False,High,Increasing
Colombia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,52700000000.0,2019,False,High,Increasing
Colombia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,43489000000.0,2020,False,High,Decreasing
Colombia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,61100000000.0,2021,False,High,Increasing
Colombia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,77415000000.0,2022,False,High,Increasing
Colombia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,62798000000.0,2023,False,High,Decreasing
Colombia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,64105000000.00001,2024,False,High,Increasing
Colombia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,70502000000.0,2025,False,High,Increasing
Colombia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,119.1028088355604,2016,False,Low,No Data
Colombia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,117.7392964275975,2017,False,Low,Decreasing
Colombia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,124.9386419416417,2018,False,Low,Increasing
Colombia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,131.3335151349877,2019,False,Low,Increasing
Colombia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,110.0899918189256,2020,False,Low,Decreasing
Colombia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,137.0739023725116,2021,False,Low,Increasing
Colombia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,157.131169893646,2022,False,Low,Increasing
Colombia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,132.9697300245432,2023,False,Low,Decreasing
Colombia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,139.5418598309245,2024,False,Low,Increasing
Colombia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,152.2634305972184,2025,False,Low,Increasing
