COUNTRY,INDICATOR,TRADE_FLOW,VALUATION,SCALE,CURRENCY,VALUE,YEAR,IS_EXPORT,VALUE_CATEGORY,TREND
Kenya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,14107000000.0,2016,False,High,No Data
Kenya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,16687000000.0,2017,False,High,Increasing
Kenya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,17378000000.0,2018,False,High,Increasing
Kenya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,17655000000.0,2019,False,High,Increasing
Kenya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,15435000000.0,2020,False,High,Decreasing
Kenya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,19559000000.0,2021,False,High,Increasing
Kenya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,21166000000.0,2022,False,High,Increasing
Kenya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,18584000000.0,2023,False,High,Decreasing
Kenya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,20088000000.0,2024,False,High,Increasing
Kenya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,21614000000.0,2025,False,High,Increasing
Kiribati,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,11000000.0,2016,True,Medium,No Data
Kiribati,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,15000000.0,2017,True,Medium,Increasing
Kiribati,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,8000000.0,2018,True,Medium,Decreasing
Kiribati,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,12000000.0,2019,True,Medium,Increasing
Kiribati,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,9000000.0,2020,True,Medium,Decreasing
Kiribati,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,9000000.0,2021,True,Medium,No Data
Kiribati,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,9000000.0,2022,True,Medium,No Data
Kiribati,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,19000000.0,2023,True,Medium,Increasing
Kiribati,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,24000000.0,2024,True,Medium,Increasing
Kiribati,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,20000000.0,2025,True,Medium,Decreasing
Kiribati,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,137000000.0,2016,False,Medium,No Data
Kiribati,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,131000000.0,2017,False,Medium,Decreasing
Kiribati,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,122000000.0,2018,False,Medium,Decreasing
Kiribati,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,132000000.0,2019,False,Medium,Increasing
Kiribati,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,133000000.0,2020,False,Medium,Increasing
Kiribati,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,176000000.0,2021,False,Medium,Increasing
Kiribati,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,202000000.0,2022,False,Medium,Increasing
Kiribati,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,308000000.0,2023,False,Medium,Increasing
Kiribati,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,334000000.0,2024,False,Medium,Increasing
Kiribati,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,496000000.0,2025,False,Medium,Increasing
"Korea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,495426000000.0,2016,True,High,No Data
"Korea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,573694000000.0,2017,True,High,Increasing
"Korea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,604859000000.0,2018,True,High,Increasing
"Korea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,542232000000.0,2019,True,High,Decreasing
"Korea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,512498000000.00006,2020,True,High,Decreasing
"Korea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,644401000000.0,2021,True,High,Increasing
"Korea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,683585000000.0,2022,True,High,Increasing
"Korea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,632226000000.0,2023,True,High,Decreasing
"Korea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,683610000000.0,2024,True,High,Increasing
"Korea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,709331000000.0,2025,True,High,Increasing
"Korea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,406192000000.0,2016,False,High,No Data
"Korea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,478478000000.0,2017,False,High,Increasing
"Korea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,535203000000.0,2018,False,High,Increasing
"Korea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,503341000000.0,2019,False,High,Decreasing
"Korea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,467633000000.0,2020,False,High,Decreasing
"Korea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,615095000000.0,2021,False,High,Increasing
"Korea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,731370000000.0,2022,False,High,Increasing
"Korea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,642572000000.0,2023,False,High,Decreasing
"Korea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,631768000000.0,2024,False,High,Decreasing
"Korea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,631897000000.0,2025,False,High,Increasing
"Kosovo, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,342501112.77594537,2016,True,Medium,No Data
"Kosovo, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,428325415.6787986,2017,True,Medium,Increasing
"Kosovo, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,432532075.1255076,2018,True,Medium,Increasing
"Kosovo, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,428925562.0172815,2019,True,Medium,Decreasing
"Kosovo, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,544265607.7409718,2020,True,Medium,Increasing
"Kosovo, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,885546460.7082949,2021,True,Medium,Increasing
"Kosovo, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1048478239.7991159,2022,True,Medium,Increasing
"Kosovo, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,944195873.4789368,2023,True,Medium,Decreasing
"Kosovo, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1021831911.917998,2024,True,Medium,Increasing
"Kosovo, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1068090051.5062189,2025,True,Medium,Increasing
"Kosovo, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,3088103999.899465,2016,False,Medium,No Data
"Kosovo, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,3456752803.80789,2017,False,Medium,Increasing
"Kosovo, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,3942260793.494062,2018,False,Medium,Increasing
"Kosovo, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,3910922070.452562,2019,False,Medium,Decreasing
"Kosovo, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,3780956101.359809,2020,False,Medium,Decreasing
"Kosovo, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,5491547281.0710125,2021,False,Medium,Increasing
"Kosovo, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,5924183586.429863,2022,False,Medium,Increasing
"Kosovo, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,6395914848.953711,2023,False,Medium,Increasing
"Kosovo, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,6848576884.142435,2024,False,Medium,Increasing
"Kosovo, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,7982458252.475553,2025,False,Medium,Increasing
Kuwait,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,46273000000.0,2016,True,High,No Data
Kuwait,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,55016000000.0,2017,True,High,Increasing
Kuwait,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,71938000000.0,2018,True,High,Increasing
Kuwait,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,64483000000.0,2019,True,High,Decreasing
Kuwait,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,40116000000.0,2020,True,High,Decreasing
Kuwait,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,63127000000.0,2021,True,High,Increasing
Kuwait,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,99984000000.0,2022,True,High,Increasing
Kuwait,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,83980000000.0,2023,True,High,Decreasing
Kuwait,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,75150000000.0,2024,True,High,Decreasing
Kuwait,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,72073000000.0,2025,True,High,Decreasing
Kuwait,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,30825000000.0,2016,False,High,No Data
Kuwait,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,33572000000.0,2017,False,High,Increasing
Kuwait,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,35864000000.0,2018,False,High,Increasing
Kuwait,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,33575000000.0,2019,False,High,Decreasing
Kuwait,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,27738000000.0,2020,False,High,Decreasing
Kuwait,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,31889000000.0,2021,False,High,Increasing
Kuwait,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,34569000000.0,2022,False,High,Increasing
Kuwait,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,37490000000.0,2023,False,High,Increasing
Kuwait,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,38061000000.0,2024,False,High,Increasing
Kuwait,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,41612000000.0,2025,False,High,Increasing
Kyrgyz Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1574000000.0,2016,True,Medium,No Data
Kyrgyz Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1764000000.0,2017,True,Medium,Increasing
Kyrgyz Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1837000000.0,2018,True,Medium,Increasing
Kyrgyz Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1987000000.0,2019,True,Medium,Increasing
Kyrgyz Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1973000000.0,2020,True,Medium,Decreasing
Kyrgyz Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,2752000000.0,2021,True,Medium,Increasing
Kyrgyz Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,2254000000.0,2022,True,Medium,Decreasing
Kyrgyz Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,3385000000.0,2023,True,Medium,Increasing
Kyrgyz Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,5143000000.0,2024,True,Medium,Increasing
Kyrgyz Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,2852000000.0,2025,True,Medium,Decreasing
Kyrgyz Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,4000000000.0,2016,False,Medium,No Data
Kyrgyz Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,4495000000.0,2017,False,Medium,Increasing
Kyrgyz Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,5291000000.0,2018,False,Medium,Increasing
Kyrgyz Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,4989000000.0,2019,False,Medium,Decreasing
Kyrgyz Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,3719000000.0,2020,False,Medium,Decreasing
Kyrgyz Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,5580000000.0,2021,False,Medium,Increasing
Kyrgyz Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,9804000000.0,2022,False,High,Increasing
Kyrgyz Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,12518000000.0,2023,False,High,Increasing
Kyrgyz Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,12489000000.0,2024,False,High,Decreasing
Kyrgyz Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,12973000000.0,2025,False,High,Increasing
Lao People's Democratic Republic,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,4245000000.0,2016,True,Medium,No Data
Lao People's Democratic Republic,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,4873000000.0,2017,True,Medium,Increasing
Lao People's Democratic Republic,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,5408000000.0,2018,True,Medium,Increasing
Lao People's Democratic Republic,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,5806000000.0,2019,True,Medium,Increasing
Lao People's Democratic Republic,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,6115000000.0,2020,True,Medium,Increasing
Lao People's Democratic Republic,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,7695000000.0,2021,True,Medium,Increasing
Lao People's Democratic Republic,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,8198000000.0,2022,True,Medium,Increasing
Lao People's Democratic Republic,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,8370000000.0,2023,True,Medium,Increasing
Lao People's Democratic Republic,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,9386000000.0,2024,True,High,Increasing
Lao People's Democratic Republic,Exports of goods,Exports of goods,Free on board (FOB),Thousands,USD,12377000000.0,2025,True,High,Increasing
Lao People's Democratic Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,5372000000.0,2016,False,Medium,No Data
Lao People's Democratic Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,5667000000.0,2017,False,Medium,Increasing
Lao People's Democratic Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,6315000000.0,2018,False,Medium,Increasing
Lao People's Democratic Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,6272000000.0,2019,False,Medium,Decreasing
Lao People's Democratic Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,5370000000.0,2020,False,Medium,Decreasing
Lao People's Democratic Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,6275000000.0,2021,False,Medium,Increasing
Lao People's Democratic Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,7244000000.0,2022,False,Medium,Increasing
Lao People's Democratic Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,7649000000.0,2023,False,Medium,Increasing
Lao People's Democratic Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,8663000000.0,2024,False,Medium,Increasing
Lao People's Democratic Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Thousands,USD,10342000000.0,2025,False,High,Increasing
"Latvia, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,12294000000.0,2016,True,High,No Data
"Latvia, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,14126000000.0,2017,True,High,Increasing
"Latvia, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,16167000000.0,2018,True,High,Increasing
"Latvia, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,15705000000.0,2019,True,High,Decreasing
"Latvia, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,16338000000.0,2020,True,High,Increasing
"Latvia, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,20832000000.0,2021,True,High,Increasing
"Latvia, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,24102000000.0,2022,True,High,Increasing
"Latvia, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,22596000000.0,2023,True,High,Decreasing
"Latvia, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,20644000000.0,2024,True,High,Decreasing
"Latvia, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,22389000000.0,2025,True,High,Increasing
"Latvia, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,14435000000.0,2016,False,High,No Data
"Latvia, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,17032000000.0,2017,False,High,Increasing
"Latvia, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,19681000000.0,2018,False,High,Increasing
"Latvia, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,18957000000.0,2019,False,High,Decreasing
"Latvia, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,18442000000.0,2020,False,High,Decreasing
"Latvia, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,23764000000.0,2021,False,High,Increasing
"Latvia, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,28802000000.0,2022,False,High,Increasing
"Latvia, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,26615000000.0,2023,False,High,Decreasing
"Latvia, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,23718000000.0,2024,False,High,Decreasing
"Latvia, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,26453000000.0,2025,False,High,Increasing
Lebanon,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,3931000000.0,2016,True,Medium,No Data
Lebanon,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,4025000000.0,2017,True,Medium,Increasing
Lebanon,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,3830000000.0,2018,True,Medium,Decreasing
Lebanon,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,4829000000.0,2019,True,Medium,Increasing
Lebanon,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,4084000000.0,2020,True,Medium,Decreasing
Lebanon,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,4137000000.0,2021,True,Medium,Increasing
Lebanon,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,4486000000.0,2022,True,Medium,Increasing
Lebanon,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,4138000000.0,2023,True,Medium,Decreasing
Lebanon,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,3783000000.0,2024,True,Medium,Decreasing
Lebanon,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,4598000000.0,2025,True,Medium,Increasing
Lebanon,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,19368000000.0,2016,False,High,No Data
Lebanon,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,19911000000.0,2017,False,High,Increasing
Lebanon,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,20397000000.0,2018,False,High,Increasing
Lebanon,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,19641000000.0,2019,False,High,Decreasing
Lebanon,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,11354000000.0,2020,False,High,Decreasing
Lebanon,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,13857000000.0,2021,False,High,Increasing
Lebanon,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,19495000000.0,2022,False,High,Increasing
Lebanon,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,18124000000.0,2023,False,High,Decreasing
Lebanon,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,17308000000.0,2024,False,High,Decreasing
Lebanon,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,21672000000.0,2025,False,High,Increasing
"Lesotho, Kingdom of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,893212033.6694971,2016,True,Medium,No Data
"Lesotho, Kingdom of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,650566415.6669327,2017,True,Medium,Decreasing
"Lesotho, Kingdom of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1120690598.718782,2018,True,Medium,Increasing
"Lesotho, Kingdom of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,931199317.2517618,2019,True,Medium,Decreasing
"Lesotho, Kingdom of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,857362921.2174307,2020,True,Medium,Decreasing
"Lesotho, Kingdom of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,933900265.2804644,2021,True,Medium,Increasing
"Lesotho, Kingdom of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,894717138.5704939,2022,True,Medium,Decreasing
"Lesotho, Kingdom of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,824120369.7452664,2023,True,Medium,Decreasing
"Lesotho, Kingdom of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1610187608.393524,2016,False,Medium,No Data
"Lesotho, Kingdom of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,2061143206.161401,2017,False,Medium,Increasing
"Lesotho, Kingdom of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1675524103.025208,2018,False,Medium,Decreasing
"Lesotho, Kingdom of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,2321318247.656794,2019,False,Medium,Increasing
"Lesotho, Kingdom of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1392413813.362823,2020,False,Medium,Decreasing
"Lesotho, Kingdom of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1822901132.650376,2021,False,Medium,Increasing
"Lesotho, Kingdom of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1855613047.34112,2022,False,Medium,Increasing
"Lesotho, Kingdom of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1723211291.166997,2023,False,Medium,Decreasing
Liberia,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,279000000.0,2016,True,Medium,No Data
Liberia,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,358000000.0,2017,True,Medium,Increasing
Liberia,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,548000000.0,2018,True,Medium,Increasing
Liberia,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,543000000.0,2019,True,Medium,Decreasing
Liberia,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,608000000.0,2020,True,Medium,Increasing
Liberia,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,881000000.0,2021,True,Medium,Increasing
Liberia,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1027000000.0,2022,True,Medium,Increasing
Liberia,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1105000000.0,2023,True,Medium,Increasing
Liberia,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1310000000.0,2024,True,Medium,Increasing
Liberia,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,2068000000.0,2025,True,Medium,Increasing
Liberia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1302000000.0,2016,False,Medium,No Data
Liberia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1089000000.0,2017,False,Medium,Decreasing
Liberia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1143000000.0,2018,False,Medium,Increasing
Liberia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1033000000.0,2019,False,Medium,Decreasing
Liberia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1102000000.0,2020,False,Medium,Increasing
Liberia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1480000000.0,2021,False,Medium,Increasing
Liberia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1720000000.0,2022,False,Medium,Increasing
Liberia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,2076000000.0,2023,False,Medium,Increasing
Liberia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,1677000000.0,2024,False,Medium,Decreasing
Liberia,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,2494000000.0,2025,False,Medium,Increasing
Libya,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,20880000000.0,2016,True,High,No Data
Libya,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,20881000000.0,2017,True,High,Increasing
Libya,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,30994000000.0,2018,True,High,Increasing
Libya,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,29250000000.0,2019,True,High,Decreasing
Libya,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,8443000000.0,2020,True,Medium,Decreasing
Libya,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,30972000000.0,2021,True,High,Increasing
Libya,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,39196000000.0,2022,True,High,Increasing
Libya,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,33079000000.0,2023,True,High,Decreasing
Libya,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,30191000000.0,2024,True,High,Decreasing
Libya,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,30085000000.0,2025,True,High,Decreasing
Libya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,10658000000.0,2016,False,High,No Data
Libya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,9406000000.0,2017,False,High,Decreasing
Libya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,13741000000.0,2018,False,High,Increasing
Libya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,15105000000.0,2019,False,High,Increasing
Libya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,11099000000.0,2020,False,High,Decreasing
Libya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,14956000000.0,2021,False,High,Increasing
Libya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,16127000000.0,2022,False,High,Increasing
Libya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,18195000000.0,2023,False,High,Increasing
Libya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,18500000000.0,2024,False,High,Increasing
Libya,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,19312000000.0,2025,False,High,Increasing
"Lithuania, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,25011000000.0,2016,True,High,No Data
